r,t,y,TotalCapacityAnnual
REGION,EGCR00I00X,2021, 699993
REGION,EGCR00I00X,2022, 799992
REGION,EGCR00I00X,2023, 899991
REGION,EGCR00I00X,2024, 999990
REGION,EGCR00I00X,2025, 1099989
REGION,EGCR00I00X,2026, 1199988
REGION,EGCR00I00X,2027, 1299987
REGION,EGCR00I00X,2028, 1399986
REGION,EGCR00I00X,2029, 1499985
REGION,EGCR00I00X,2030, 1599984
REGION,EGCR00I00X,2031, 1699983
REGION,EGCR00I00X,2032, 1799982
REGION,EGCR00I00X,2033, 1899981
REGION,EGCR00I00X,2034, 1999980
REGION,EGCR00I00X,2035, 2099979
REGION,EGCR00I00X,2036, 2199978
REGION,EGCR00I00X,2037, 2299977
REGION,EGCR00I00X,2038, 2399976
REGION,EGCR00I00X,2039, 2499975
REGION,EGCR00I00X,2040, 2599974
REGION,EGCR00I00X,2041, 2699973
REGION,EGCR00I00X,2042, 2799972
REGION,EGCR00I00X,2043, 2899971
REGION,EGCR00I00X,2044, 2999970
REGION,EGCR00I00X,2045, 3099969
REGION,EGCR00I00X,2046, 3199968
REGION,EGCR00I00X,2047, 3299967
REGION,EGCR00I00X,2048, 3399966
REGION,EGCR00I00X,2049, 3499965
REGION,EGCR00I00X,2050, 3599964
REGION,EGCR00I00X,2051, 3699963
REGION,EGCR00I00X,2052, 3799962
REGION,EGCR00I00X,2053, 3899961
REGION,EGCR00I00X,2054, 3999960
REGION,EGCR00I00X,2055, 4099959
REGION,EGCR00I00X,2056, 4199958
REGION,EGCR00I00X,2057, 4299957
REGION,EGCR00I00X,2058, 4399956
REGION,EGCR00I00X,2059, 4499955
REGION,EGCR00I00X,2060, 4599954
REGION,EGCR00I00X,2061, 4699953
REGION,EGCR00I00X,2062, 4799952
REGION,EGCR00I00X,2063, 4899951
REGION,EGCR00I00X,2064, 4999950
REGION,EGCR00I00X,2065, 5099949
REGION,EGCR00I00X,2066, 5199948
REGION,EGCR00I00X,2067, 5299947
REGION,EGCR00I00X,2068, 5399946
REGION,EGCR00I00X,2069, 5499945
REGION,EGCR00I00X,2070, 5599944
REGION,EGCR00X00X,2015, 99999
REGION,EGCR00X00X,2016, 199998
REGION,EGCR00X00X,2017, 299997
REGION,EGCR00X00X,2018, 399996
REGION,EGCR00X00X,2019, 499995
REGION,EGCR00X00X,2020, 599994
REGION,EGCR00X00X,2021, 699993
REGION,EGCR00X00X,2022, 799992
REGION,EGCR00X00X,2023, 899991
REGION,EGCR00X00X,2024, 999990
REGION,EGCR00X00X,2025, 1099989
REGION,EGCR00X00X,2026, 1199988
REGION,EGCR00X00X,2027, 1299987
REGION,EGCR00X00X,2028, 1399986
REGION,EGCR00X00X,2029, 1499985
REGION,EGCR00X00X,2030, 1599984
REGION,EGCR00X00X,2031, 1699983
REGION,EGCR00X00X,2032, 1799982
REGION,EGCR00X00X,2033, 1899981
REGION,EGCR00X00X,2034, 1999980
REGION,EGCR00X00X,2035, 2099979
REGION,EGCR00X00X,2036, 2199978
REGION,EGCR00X00X,2037, 2299977
REGION,EGCR00X00X,2038, 2399976
REGION,EGCR00X00X,2039, 2499975
REGION,EGCR00X00X,2040, 2599974
REGION,EGCR00X00X,2041, 2699973
REGION,EGCR00X00X,2042, 2799972
REGION,EGCR00X00X,2043, 2899971
REGION,EGCR00X00X,2044, 2999970
REGION,EGCR00X00X,2045, 3099969
REGION,EGCR00X00X,2046, 3199968
REGION,EGCR00X00X,2047, 3299967
REGION,EGCR00X00X,2048, 3399966
REGION,EGCR00X00X,2049, 3499965
REGION,EGCR00X00X,2050, 3499965
REGION,EGCR00X00X,2051, 3499965
REGION,EGCR00X00X,2052, 3499965
REGION,EGCR00X00X,2053, 3499965
REGION,EGCR00X00X,2054, 3499965
REGION,EGCR00X00X,2055, 3499965
REGION,EGCR00X00X,2056, 3499965
REGION,EGCR00X00X,2057, 3499965
REGION,EGCR00X00X,2058, 3499965
REGION,EGCR00X00X,2059, 3499965
REGION,EGCR00X00X,2060, 3499965
REGION,EGCR00X00X,2061, 3499965
REGION,EGCR00X00X,2062, 3499965
REGION,EGCR00X00X,2063, 3499965
REGION,EGCR00X00X,2064, 3499965
REGION,EGCR00X00X,2065, 3499965
REGION,EGCR00X00X,2066, 3499965
REGION,EGCR00X00X,2067, 3499965
REGION,EGCR00X00X,2068, 3499965
REGION,EGCR00X00X,2069, 3499965
REGION,EGCR00X00X,2070, 3499965
REGION,EGCRUDPROX,2015, 1607.06815425
REGION,EGCRUDPROX,2016, 1607.06815425
REGION,EGCRUDPROX,2017, 1607.06815425
REGION,EGCRUDPROX,2018, 1607.06815425
REGION,EGCRUDPROX,2019, 1607.06815425
REGION,EGCRUDPROX,2020, 1707.56815425
REGION,EGCRUDPROX,2021, 1707.56815425
REGION,EGCRUDPROX,2022, 1707.56815425
REGION,EGCRUDPROX,2023, 1707.56815425
REGION,EGCRUDPROX,2024, 1707.56815425
REGION,EGCRUDPROX,2025, 1546.861338825
REGION,EGCRUDPROX,2026, 1386.1545234
REGION,EGCRUDPROX,2027, 1225.447707975
REGION,EGCRUDPROX,2028, 1064.74089255
REGION,EGCRUDPROX,2029, 904.034077125
REGION,EGCRUDPROX,2030, 743.3272617
REGION,EGCRUDPROX,2031, 582.620446275
REGION,EGCRUDPROX,2032, 421.913630849999
REGION,EGCRUDPROX,2033, 2.6120681542499904e+02
REGION,EGCRUDPROX,2034, 100.5
REGION,EGCRUDPROX,2035, 100.5
REGION,EGCRUDPROX,2036, 100.5
REGION,EGCRUDPROX,2037, 100.5
REGION,EGCRUDPROX,2038, 100.5
REGION,EGCRUDPROX,2039, 100.5
REGION,EGCRUDPROX,2040, 100.5
REGION,EGCRUDPROX,2041, 100.5
REGION,EGCRUDPROX,2042, 100.5
REGION,EGCRUDPROX,2043, 100.5
REGION,EGCRUDPROX,2044, 100.5
REGION,EGCRUDPROX,2045, 100.5
REGION,EGCRUDPROX,2046, 100.5
REGION,EGCRUDPROX,2047, 100.5
REGION,EGCRUDPROX,2048, 100.5
REGION,EGCRUDPROX,2049, 100.5
REGION,EGCRUDPROX,2050, 100.5
REGION,EGCRUDPROX,2051, 100.5
REGION,EGCRUDPROX,2052, 100.5
REGION,EGCRUDPROX,2053, 100.5
REGION,EGCRUDPROX,2054, 100.5
REGION,EGCRUDRE1X,2015, 159464.688420176
REGION,EGCRUDRE1X,2016, 318929.376840352
REGION,EGCRUDRE1X,2017, 480600.304405408
REGION,EGCRUDRE1X,2018, 6.4645323627108044e+05
REGION,EGCRUDRE1X,2019, 816603.076517157
REGION,EGCRUDRE1X,2020, 9.9114508167590143e+05
REGION,EGCRUDRE1X,2021, 1.1691290877938184e+06
REGION,EGCRUDRE1X,2022, 1.3506243865206689e+06
REGION,EGCRUDRE1X,2023, 1.5356877311696701e+06
REGION,EGCRUDRE1X,2024, 1.7243650949616334e+06
REGION,EGCRUDRE1X,2025, 1.9166931859244097e+06
REGION,EGCRUDRE1X,2026, 2.1116488290221118e+06
REGION,EGCRUDRE1X,2027, 2.3120048285558843e+06
REGION,EGCRUDRE1X,2028, 2.5177647283322089e+06
REGION,EGCRUDRE1X,2029, 2.7289271577149541e+06
REGION,EGCRUDRE1X,2030, 2.9454865496349456e+06
REGION,EGCRUDRE1X,2031, 3.1674337591707869e+06
REGION,EGCRUDRE1X,2032, 3.3947565962679521e+06
REGION,EGCRUDRE1X,2033, 3.6274402843459770e+06
REGION,EGCRUDRE1X,2034, 3.8654678553070836e+06
REGION,EGCRUDRE1X,2035, 4.1088204894578131e+06
REGION,EGCRUDRE1X,2036, 4.3574778079092093e+06
REGION,EGCRUDRE1X,2037, 4.6061351263606055e+06
REGION,EGCRUDRE1X,2038, 4.8547924448120026e+06
REGION,EGCRUDRE1X,2039, 5.1034497632633988e+06
REGION,EGCRUDRE1X,2040, 5.3521070817147950e+06
REGION,EGCRUDRE1X,2041, 5.6007644001661912e+06
REGION,EGCRUDRE1X,2042, 5.8494217186175874e+06
REGION,EGCRUDRE1X,2043, 6.0980790370689835e+06
REGION,EGCRUDRE1X,2044, 6346736.35552038
REGION,EGCRUDRE1X,2045, 6.5953936739717759e+06
REGION,EGCRUDRE1X,2046, 6.8440509924231749e+06
REGION,EGCRUDRE1X,2047, 7.0927083108745720e+06
REGION,EGCRUDRE1X,2048, 7.3413656293259682e+06
REGION,EGCRUDRE1X,2049, 7.5900229477773644e+06
REGION,EGCRUDRE1X,2050, 7.6792155778085841e+06
REGION,EGCRUDRE1X,2051, 7.7684082078398056e+06
REGION,EGCRUDRE1X,2052, 7.8553945987261450e+06
REGION,EGCRUDRE1X,2053, 7.9381989853118695e+06
REGION,EGCRUDRE1X,2054, 8016706.46351719
REGION,EGCRUDRE1X,2055, 8.0908217768098414e+06
REGION,EGCRUDRE1X,2056, 8.1614950891433209e+06
REGION,EGCRUDRE1X,2057, 8.2286571088678669e+06
REGION,EGCRUDRE1X,2058, 8.2922510826702621e+06
REGION,EGCRUDRE1X,2059, 8.3522310373296961e+06
REGION,EGCRUDRE1X,2060, 8.4085602648183163e+06
REGION,EGCRUDRE1X,2061, 8.4622619401720110e+06
REGION,EGCRUDRE1X,2062, 8.5105632590896338e+06
REGION,EGCRUDRE1X,2063, 8.5534606777647063e+06
REGION,EGCRUDRE1X,2064, 8.5909555668333583e+06
REGION,EGCRUDRE1X,2065, 8.6230534933647625e+06
REGION,EGCRUDRE1X,2066, 8.6497636022803187e+06
REGION,EGCRUDRE1X,2067, 8671098.08363455
REGION,EGCRUDRE1X,2068, 8.6870717140079215e+06
REGION,EGCRUDRE1X,2069, 8.6547346519429926e+06
REGION,EGCRUDRE1X,2070, 8.4113820177922621e+06
REGION,EGCRUDRE2X,2015, 1.5380406388362305e+05
REGION,EGCRUDRE2X,2016, 3.1143072552911768e+05
REGION,EGCRUDRE2X,2017, 4.7310165309417364e+05
REGION,EGCRUDRE2X,2018, 6.3839845313592581e+05
REGION,EGCRUDRE2X,2019, 807325.819065206
REGION,EGCRUDRE2X,2020, 9.7996946582297224e+05
REGION,EGCRUDRE2X,2021, 1.1538356933508643e+06
REGION,EGCRUDRE2X,2022, 1.3287209286641432e+06
REGION,EGCRUDRE2X,2023, 1.5048394592018346e+06
REGION,EGCRUDRE2X,2024, 1.6824055723163083e+06
REGION,EGCRUDRE2X,2025, 1.8616335553599382e+06
REGION,EGCRUDRE2X,2026, 2.0432198422279214e+06
REGION,EGCRUDRE2X,2027, 2.2323637385824411e+06
REGION,EGCRUDRE2X,2028, 2.4290845302808969e+06
REGION,EGCRUDRE2X,2029, 2.6334015031741560e+06
REGION,EGCRUDRE2X,2030, 2.8453339431022811e+06
REGION,EGCRUDRE2X,2031, 3.0649011359703117e+06
REGION,EGCRUDRE2X,2032, 3.2896200959141706e+06
REGION,EGCRUDRE2X,2033, 3.5194908229338541e+06
REGION,EGCRUDRE2X,2034, 3.7545133170293709e+06
REGION,EGCRUDRE2X,2035, 3.9946875782007203e+06
REGION,EGCRUDRE2X,2036, 4.2400136064479062e+06
REGION,EGCRUDRE2X,2037, 4.4853396346950922e+06
REGION,EGCRUDRE2X,2038, 4.7306656629422791e+06
REGION,EGCRUDRE2X,2039, 4.9759916911894660e+06
REGION,EGCRUDRE2X,2040, 5.2213177194366520e+06
REGION,EGCRUDRE2X,2041, 5.4666437476838380e+06
REGION,EGCRUDRE2X,2042, 5.7119697759310231e+06
REGION,EGCRUDRE2X,2043, 5957295.80417821
REGION,EGCRUDRE2X,2044, 6.2026218324253960e+06
REGION,EGCRUDRE2X,2045, 6.4479478606725819e+06
REGION,EGCRUDRE2X,2046, 6.6932738889197670e+06
REGION,EGCRUDRE2X,2047, 6.9385999171669558e+06
REGION,EGCRUDRE2X,2048, 7.1839259454141418e+06
REGION,EGCRUDRE2X,2049, 7.4292519736613277e+06
REGION,EGCRUDRE2X,2050, 7.5207739380248915e+06
REGION,EGCRUDRE2X,2051, 7.6084733046265822e+06
REGION,EGCRUDRE2X,2052, 7.6921284053087123e+06
REGION,EGCRUDRE2X,2053, 7.7721576335141463e+06
REGION,EGCRUDRE2X,2054, 7.8485562958320528e+06
REGION,EGCRUDRE2X,2055, 7.9212386773214722e+06
REGION,EGCRUDRE2X,2056, 7.9926984780407678e+06
REGION,EGCRUDRE2X,2057, 8.0631392709746743e+06
REGION,EGCRUDRE2X,2058, 8.1323467686841693e+06
REGION,EGCRUDRE2X,2059, 8.2001066838168819e+06
REGION,EGCRUDRE2X,2060, 8.2662047290204391e+06
REGION,EGCRUDRE2X,2061, 8.3299444703996414e+06
REGION,EGCRUDRE2X,2062, 8.3861266022923086e+06
REGION,EGCRUDRE2X,2063, 8434731.83884104
REGION,EGCRUDRE2X,2064, 8.4757408941949662e+06
REGION,EGCRUDRE2X,2065, 8.5091344825140275e+06
REGION,EGCRUDRE2X,2066, 8.5348933178931829e+06
REGION,EGCRUDRE2X,2067, 8555500.38619651
REGION,EGCRUDRE2X,2068, 8.5709556874240134e+06
REGION,EGCRUDRE2X,2069, 8.4316911254857183e+06
REGION,EGCRUDRE2X,2070, 8.1915168643143689e+06
REGION,EGNG00ILGX,2055, 5.9174557191292263e+02
REGION,EGNG00ILGX,2056, 8.8570277244428780e+02
REGION,EGNG00ILGX,2057, 1.0074500584996663e+03
REGION,EGNG00ILGX,2058, 1.0314241646931575e+03
REGION,EGNG00ILGX,2059, 1.0483577591129456e+03
REGION,EGNG00ILGX,2060, 1.0483577591129456e+03
REGION,EGNG00ILGX,2061, 1.0483577591129456e+03
REGION,EGNG00ILGX,2062, 1.0483577591129456e+03
REGION,EGNG00ILGX,2063, 1.0483577591129456e+03
REGION,EGNG00ILGX,2064, 1.0483577591129456e+03
REGION,EGNG00ILGX,2065, 1.0483577591129456e+03
REGION,EGNG00ILGX,2066, 1.0483577591129456e+03
REGION,EGNG00ILGX,2067, 1.0483577591129456e+03
REGION,EGNG00ILGX,2068, 1.0483577591129456e+03
REGION,EGNG00ILGX,2069, 1.0483577591129456e+03
REGION,EGNG00ILGX,2070, 1.0808680258947024e+03
REGION,EGNG00ELGX,2015, 853.416928312
REGION,EGNG00ELGX,2016, 853.416928312
REGION,EGNG00ELGX,2017, 1150.031348518
REGION,EGNG00ELGX,2018, 1150.031348518
REGION,EGNG00ELGX,2019, 1150.031348518
REGION,EGNG00ELGX,2020, 1150.031348518
REGION,EGNG00ELGX,2021, 1150.031348518
REGION,EGNG00ELGX,2022, 1150.031348518
REGION,EGNG00ELGX,2023, 1150.031348518
REGION,EGNG00ELGX,2024, 1150.031348518
REGION,EGNG00ELGX,2025, 1150.031348518
REGION,EGNG00ELGX,2026, 1150.031348518
REGION,EGNG00ELGX,2027, 1150.031348518
REGION,EGNG00ELGX,2028, 1150.031348518
REGION,EGNG00ELGX,2029, 1150.031348518
REGION,EGNG00ELGX,2030, 515.172414042
REGION,EGNG00ELGX,2031, 515.172414042
REGION,EGNG00ELGX,2032, 515.172414042
REGION,EGNG00ELGX,2033, 515.172414042
REGION,EGNG00ELGX,2034, 515.172414042
REGION,EGNG00ELGX,2035, 515.172414042
REGION,EGNG00ELGX,2036, 515.172414042
REGION,EGNG00ELGX,2037, 515.172414042
REGION,EGNG00ELGX,2038, 515.172414042
REGION,EGNG00ELGX,2039, 515.172414042
REGION,EGNG00ELGX,2040, 296.614420206
REGION,EGNG00ELGX,2041, 296.614420206
REGION,EGNG00X00X,2015, 99999
REGION,EGNG00X00X,2016, 199998
REGION,EGNG00X00X,2017, 299997
REGION,EGNG00X00X,2018, 399996
REGION,EGNG00X00X,2019, 499995
REGION,EGNG00X00X,2020, 599994
REGION,EGNG00X00X,2021, 699993
REGION,EGNG00X00X,2022, 799992
REGION,EGNG00X00X,2023, 899991
REGION,EGNG00X00X,2024, 999990
REGION,EGNG00X00X,2025, 1099989
REGION,EGNG00X00X,2026, 1199988
REGION,EGNG00X00X,2027, 1299987
REGION,EGNG00X00X,2028, 1399986
REGION,EGNG00X00X,2029, 1499985
REGION,EGNG00X00X,2030, 1599984
REGION,EGNG00X00X,2031, 1699983
REGION,EGNG00X00X,2032, 1799982
REGION,EGNG00X00X,2033, 1899981
REGION,EGNG00X00X,2034, 1999980
REGION,EGNG00X00X,2035, 2099979
REGION,EGNG00X00X,2036, 2199978
REGION,EGNG00X00X,2037, 2299977
REGION,EGNG00X00X,2038, 2399976
REGION,EGNG00X00X,2039, 2499975
REGION,EGNG00X00X,2040, 2599974
REGION,EGNG00X00X,2041, 2699973
REGION,EGNG00X00X,2042, 2799972
REGION,EGNG00X00X,2043, 2899971
REGION,EGNG00X00X,2044, 2999970
REGION,EGNG00X00X,2045, 3099969
REGION,EGNG00X00X,2046, 3199968
REGION,EGNG00X00X,2047, 3299967
REGION,EGNG00X00X,2048, 3399966
REGION,EGNG00X00X,2049, 3499965
REGION,EGNG00X00X,2050, 3499965
REGION,EGNG00X00X,2051, 3499965
REGION,EGNG00X00X,2052, 3499965
REGION,EGNG00X00X,2053, 3499965
REGION,EGNG00X00X,2054, 3499965
REGION,EGNG00X00X,2055, 3499965
REGION,EGNG00X00X,2056, 3499965
REGION,EGNG00X00X,2057, 3499965
REGION,EGNG00X00X,2058, 3499965
REGION,EGNG00X00X,2059, 3499965
REGION,EGNG00X00X,2060, 3499965
REGION,EGNG00X00X,2061, 3499965
REGION,EGNG00X00X,2062, 3499965
REGION,EGNG00X00X,2063, 3499965
REGION,EGNG00X00X,2064, 3499965
REGION,EGNG00X00X,2065, 3499965
REGION,EGNG00X00X,2066, 3499965
REGION,EGNG00X00X,2067, 3499965
REGION,EGNG00X00X,2068, 3499965
REGION,EGNG00X00X,2069, 3499965
REGION,EGNG00X00X,2070, 3499965
REGION,EGSOLAR00X,2015, 99999
REGION,EGSOLAR00X,2016, 199998
REGION,EGSOLAR00X,2017, 299997
REGION,EGSOLAR00X,2018, 399996
REGION,EGSOLAR00X,2019, 499995
REGION,EGSOLAR00X,2020, 599994
REGION,EGSOLAR00X,2021, 699993
REGION,EGSOLAR00X,2022, 799992
REGION,EGSOLAR00X,2023, 899991
REGION,EGSOLAR00X,2024, 999990
REGION,EGSOLAR00X,2025, 1099989
REGION,EGSOLAR00X,2026, 1199988
REGION,EGSOLAR00X,2027, 1299987
REGION,EGSOLAR00X,2028, 1399986
REGION,EGSOLAR00X,2029, 1499985
REGION,EGSOLAR00X,2030, 1599984
REGION,EGSOLAR00X,2031, 1699983
REGION,EGSOLAR00X,2032, 1799982
REGION,EGSOLAR00X,2033, 1899981
REGION,EGSOLAR00X,2034, 1999980
REGION,EGSOLAR00X,2035, 2099979
REGION,EGSOLAR00X,2036, 2199978
REGION,EGSOLAR00X,2037, 2299977
REGION,EGSOLAR00X,2038, 2399976
REGION,EGSOLAR00X,2039, 2499975
REGION,EGSOLAR00X,2040, 2599974
REGION,EGSOLAR00X,2041, 2699973
REGION,EGSOLAR00X,2042, 2799972
REGION,EGSOLAR00X,2043, 2899971
REGION,EGSOLAR00X,2044, 2999970
REGION,EGSOLAR00X,2045, 3099969
REGION,EGSOLAR00X,2046, 3199968
REGION,EGSOLAR00X,2047, 3299967
REGION,EGSOLAR00X,2048, 3399966
REGION,EGSOLAR00X,2049, 3499965
REGION,EGSOLAR00X,2050, 3599964
REGION,EGSOLAR00X,2051, 3699963
REGION,EGSOLAR00X,2052, 3799962
REGION,EGSOLAR00X,2053, 3899961
REGION,EGSOLAR00X,2054, 3999960
REGION,EGSOLAR00X,2055, 4099959
REGION,EGSOLAR00X,2056, 4199958
REGION,EGSOLAR00X,2057, 4299957
REGION,EGSOLAR00X,2058, 4399956
REGION,EGSOLAR00X,2059, 4499955
REGION,EGSOLAR00X,2060, 4599954
REGION,EGSOLAR00X,2061, 4699953
REGION,EGSOLAR00X,2062, 4799952
REGION,EGSOLAR00X,2063, 4899951
REGION,EGSOLAR00X,2064, 4999950
REGION,EGSOLAR00X,2065, 5099949
REGION,EGSOLAR00X,2066, 5199948
REGION,EGSOLAR00X,2067, 5299947
REGION,EGSOLAR00X,2068, 5399946
REGION,EGSOLAR00X,2069, 5499945
REGION,EGSOLAR00X,2070, 5599944
REGION,EGWIND000X,2015, 99999
REGION,EGWIND000X,2016, 199998
REGION,EGWIND000X,2017, 299997
REGION,EGWIND000X,2018, 399996
REGION,EGWIND000X,2019, 499995
REGION,EGWIND000X,2020, 599994
REGION,EGWIND000X,2021, 699993
REGION,EGWIND000X,2022, 799992
REGION,EGWIND000X,2023, 899991
REGION,EGWIND000X,2024, 999990
REGION,EGWIND000X,2025, 1099989
REGION,EGWIND000X,2026, 1199988
REGION,EGWIND000X,2027, 1299987
REGION,EGWIND000X,2028, 1399986
REGION,EGWIND000X,2029, 1499985
REGION,EGWIND000X,2030, 1599984
REGION,EGWIND000X,2031, 1699983
REGION,EGWIND000X,2032, 1799982
REGION,EGWIND000X,2033, 1899981
REGION,EGWIND000X,2034, 1999980
REGION,EGWIND000X,2035, 2099979
REGION,EGWIND000X,2036, 2199978
REGION,EGWIND000X,2037, 2299977
REGION,EGWIND000X,2038, 2399976
REGION,EGWIND000X,2039, 2499975
REGION,EGWIND000X,2040, 2599974
REGION,EGWIND000X,2041, 2699973
REGION,EGWIND000X,2042, 2799972
REGION,EGWIND000X,2043, 2899971
REGION,EGWIND000X,2044, 2999970
REGION,EGWIND000X,2045, 3099969
REGION,EGWIND000X,2046, 3199968
REGION,EGWIND000X,2047, 3299967
REGION,EGWIND000X,2048, 3399966
REGION,EGWIND000X,2049, 3499965
REGION,EGWIND000X,2050, 3599964
REGION,EGWIND000X,2051, 3699963
REGION,EGWIND000X,2052, 3799962
REGION,EGWIND000X,2053, 3899961
REGION,EGWIND000X,2054, 3999960
REGION,EGWIND000X,2055, 4099959
REGION,EGWIND000X,2056, 4199958
REGION,EGWIND000X,2057, 4299957
REGION,EGWIND000X,2058, 4399956
REGION,EGWIND000X,2059, 4499955
REGION,EGWIND000X,2060, 4599954
REGION,EGWIND000X,2061, 4699953
REGION,EGWIND000X,2062, 4799952
REGION,EGWIND000X,2063, 4899951
REGION,EGWIND000X,2064, 4999950
REGION,EGWIND000X,2065, 5099949
REGION,EGWIND000X,2066, 5199948
REGION,EGWIND000X,2067, 5299947
REGION,EGWIND000X,2068, 5399946
REGION,EGWIND000X,2069, 5499945
REGION,EGWIND000X,2070, 5599944
REGION,EGUR00I00X,2015, 99999
REGION,EGUR00I00X,2016, 199998
REGION,EGUR00I00X,2017, 299997
REGION,EGUR00I00X,2018, 399996
REGION,EGUR00I00X,2019, 499995
REGION,EGUR00I00X,2020, 599994
REGION,EGUR00I00X,2021, 699993
REGION,EGUR00I00X,2022, 799992
REGION,EGUR00I00X,2023, 899991
REGION,EGUR00I00X,2024, 999990
REGION,EGUR00I00X,2025, 1099989
REGION,EGUR00I00X,2026, 1199988
REGION,EGUR00I00X,2027, 1299987
REGION,EGUR00I00X,2028, 1399986
REGION,EGUR00I00X,2029, 1499985
REGION,EGUR00I00X,2030, 1599984
REGION,EGUR00I00X,2031, 1699983
REGION,EGUR00I00X,2032, 1799982
REGION,EGUR00I00X,2033, 1899981
REGION,EGUR00I00X,2034, 1999980
REGION,EGUR00I00X,2035, 2099979
REGION,EGUR00I00X,2036, 2199978
REGION,EGUR00I00X,2037, 2299977
REGION,EGUR00I00X,2038, 2399976
REGION,EGUR00I00X,2039, 2499975
REGION,EGUR00I00X,2040, 2599974
REGION,EGUR00I00X,2041, 2699973
REGION,EGUR00I00X,2042, 2799972
REGION,EGUR00I00X,2043, 2899971
REGION,EGUR00I00X,2044, 2999970
REGION,EGUR00I00X,2045, 3099969
REGION,EGUR00I00X,2046, 3199968
REGION,EGUR00I00X,2047, 3299967
REGION,EGUR00I00X,2048, 3399966
REGION,EGUR00I00X,2049, 3499965
REGION,EGUR00I00X,2050, 3599964
REGION,EGUR00I00X,2051, 3699963
REGION,EGUR00I00X,2052, 3799962
REGION,EGUR00I00X,2053, 3899961
REGION,EGUR00I00X,2054, 3999960
REGION,EGUR00I00X,2055, 4099959
REGION,EGUR00I00X,2056, 4199958
REGION,EGUR00I00X,2057, 4299957
REGION,EGUR00I00X,2058, 4399956
REGION,EGUR00I00X,2059, 4499955
REGION,EGUR00I00X,2060, 4599954
REGION,EGUR00I00X,2061, 4699953
REGION,EGUR00I00X,2062, 4799952
REGION,EGUR00I00X,2063, 4899951
REGION,EGUR00I00X,2064, 4999950
REGION,EGUR00I00X,2065, 5099949
REGION,EGUR00I00X,2066, 5199948
REGION,EGUR00I00X,2067, 5299947
REGION,EGUR00I00X,2068, 5399946
REGION,EGUR00I00X,2069, 5499945
REGION,EGUR00I00X,2070, 5599944
REGION,EGETHANOLX,2015, 99999
REGION,EGETHANOLX,2016, 199998
REGION,EGETHANOLX,2017, 299997
REGION,EGETHANOLX,2018, 399996
REGION,EGETHANOLX,2019, 499995
REGION,EGETHANOLX,2020, 599994
REGION,EGETHANOLX,2021, 699993
REGION,EGETHANOLX,2022, 799992
REGION,EGETHANOLX,2023, 899991
REGION,EGETHANOLX,2024, 999990
REGION,EGETHANOLX,2025, 1099989
REGION,EGETHANOLX,2026, 1199988
REGION,EGETHANOLX,2027, 1299987
REGION,EGETHANOLX,2028, 1399986
REGION,EGETHANOLX,2029, 1499985
REGION,EGETHANOLX,2030, 1599984
REGION,EGETHANOLX,2031, 1699983
REGION,EGETHANOLX,2032, 1799982
REGION,EGETHANOLX,2033, 1899981
REGION,EGETHANOLX,2034, 1999980
REGION,EGETHANOLX,2035, 2099979
REGION,EGETHANOLX,2036, 2199978
REGION,EGETHANOLX,2037, 2299977
REGION,EGETHANOLX,2038, 2399976
REGION,EGETHANOLX,2039, 2499975
REGION,EGETHANOLX,2040, 2599974
REGION,EGETHANOLX,2041, 2699973
REGION,EGETHANOLX,2042, 2799972
REGION,EGETHANOLX,2043, 2899971
REGION,EGETHANOLX,2044, 2999970
REGION,EGETHANOLX,2045, 3099969
REGION,EGETHANOLX,2046, 3199968
REGION,EGETHANOLX,2047, 3299967
REGION,EGETHANOLX,2048, 3399966
REGION,EGETHANOLX,2049, 3499965
REGION,EGETHANOLX,2050, 3599964
REGION,EGETHANOLX,2051, 3699963
REGION,EGETHANOLX,2052, 3799962
REGION,EGETHANOLX,2053, 3899961
REGION,EGETHANOLX,2054, 3999960
REGION,EGETHANOLX,2055, 4099959
REGION,EGETHANOLX,2056, 4199958
REGION,EGETHANOLX,2057, 4299957
REGION,EGETHANOLX,2058, 4399956
REGION,EGETHANOLX,2059, 4499955
REGION,EGETHANOLX,2060, 4599954
REGION,EGETHANOLX,2061, 4699953
REGION,EGETHANOLX,2062, 4799952
REGION,EGETHANOLX,2063, 4899951
REGION,EGETHANOLX,2064, 4999950
REGION,EGETHANOLX,2065, 5099949
REGION,EGETHANOLX,2066, 5199948
REGION,EGETHANOLX,2067, 5299947
REGION,EGETHANOLX,2068, 5399946
REGION,EGETHANOLX,2069, 5499945
REGION,EGETHANOLX,2070, 5599944
REGION,EGBMCHC04N,2021, 0.1
REGION,EGBMCHC04N,2022, 0.2
REGION,EGBMCHC04N,2023, 3.0000000000000004e-01
REGION,EGBMCHC04N,2024, 0.4
REGION,EGBMCHC04N,2025, 0.5
REGION,EGBMCHC04N,2026, 0.6
REGION,EGBMCHC04N,2027, 0.7
REGION,EGBMCHC04N,2028, 7.9999999999999993e-01
REGION,EGBMCHC04N,2029, 8.9999999999999991e-01
REGION,EGBMCHC04N,2030, 1
REGION,EGBMCHC04N,2031, 1
REGION,EGBMCHC04N,2032, 1
REGION,EGBMCHC04N,2033, 1
REGION,EGBMCHC04N,2034, 1
REGION,EGBMCHC04N,2035, 1
REGION,EGBMCHC04N,2036, 1
REGION,EGBMCHC04N,2037, 1
REGION,EGBMCHC04N,2038, 1
REGION,EGBMCHC04N,2039, 1
