r,t,y,TotalCapacityAnnual
REGION,EGCR00I00X,2031, 1699983
REGION,EGCR00I00X,2032, 1799982
REGION,EGCR00I00X,2033, 1899981
REGION,EGCR00I00X,2034, 1999980
REGION,EGCR00I00X,2035, 2099979
REGION,EGCR00I00X,2036, 2199978
REGION,EGCR00I00X,2037, 2299977
REGION,EGCR00I00X,2038, 2399976
REGION,EGCR00I00X,2039, 2499975
REGION,EGCR00I00X,2040, 2599974
REGION,EGCR00I00X,2041, 2699973
REGION,EGCR00I00X,2042, 2799972
REGION,EGCR00I00X,2043, 2899971
REGION,EGCR00I00X,2044, 2999970
REGION,EGCR00I00X,2045, 3099969
REGION,EGCR00I00X,2046, 3199968
REGION,EGCR00I00X,2047, 3299967
REGION,EGCR00I00X,2048, 3399966
REGION,EGCR00I00X,2049, 3499965
REGION,EGCR00I00X,2050, 3599964
REGION,EGCR00I00X,2051, 3699963
REGION,EGCR00I00X,2052, 3799962
REGION,EGCR00I00X,2053, 3899961
REGION,EGCR00I00X,2054, 3999960
REGION,EGCR00I00X,2055, 4099959
REGION,EGCR00I00X,2056, 4199958
REGION,EGCR00I00X,2057, 4299957
REGION,EGCR00I00X,2058, 4399956
REGION,EGCR00I00X,2059, 4499955
REGION,EGCR00I00X,2060, 4599954
REGION,EGCR00I00X,2061, 4699953
REGION,EGCR00I00X,2062, 4799952
REGION,EGCR00I00X,2063, 4899951
REGION,EGCR00I00X,2064, 4999950
REGION,EGCR00I00X,2065, 5099949
REGION,EGCR00I00X,2066, 5199948
REGION,EGCR00I00X,2067, 5299947
REGION,EGCR00I00X,2068, 5399946
REGION,EGCR00I00X,2069, 5499945
REGION,EGCR00I00X,2070, 5599944
REGION,EGCR00X00X,2015, 99999
REGION,EGCR00X00X,2016, 199998
REGION,EGCR00X00X,2017, 299997
REGION,EGCR00X00X,2018, 399996
REGION,EGCR00X00X,2019, 499995
REGION,EGCR00X00X,2020, 599994
REGION,EGCR00X00X,2021, 699993
REGION,EGCR00X00X,2022, 799992
REGION,EGCR00X00X,2023, 899991
REGION,EGCR00X00X,2024, 999990
REGION,EGCR00X00X,2025, 1099989
REGION,EGCR00X00X,2026, 1199988
REGION,EGCR00X00X,2027, 1299987
REGION,EGCR00X00X,2028, 1399986
REGION,EGCR00X00X,2029, 1499985
REGION,EGCR00X00X,2030, 1599984
REGION,EGCR00X00X,2031, 1699983
REGION,EGCR00X00X,2032, 1799982
REGION,EGCR00X00X,2033, 1899981
REGION,EGCR00X00X,2034, 1999980
REGION,EGCR00X00X,2035, 2099979
REGION,EGCR00X00X,2036, 2199978
REGION,EGCR00X00X,2037, 2299977
REGION,EGCR00X00X,2038, 2399976
REGION,EGCR00X00X,2039, 2499975
REGION,EGCR00X00X,2040, 2599974
REGION,EGCR00X00X,2041, 2699973
REGION,EGCR00X00X,2042, 2799972
REGION,EGCR00X00X,2043, 2899971
REGION,EGCR00X00X,2044, 2999970
REGION,EGCR00X00X,2045, 3099969
REGION,EGCR00X00X,2046, 3199968
REGION,EGCR00X00X,2047, 3299967
REGION,EGCR00X00X,2048, 3399966
REGION,EGCR00X00X,2049, 3499965
REGION,EGCR00X00X,2050, 3499965
REGION,EGCR00X00X,2051, 3499965
REGION,EGCR00X00X,2052, 3499965
REGION,EGCR00X00X,2053, 3499965
REGION,EGCR00X00X,2054, 3499965
REGION,EGCR00X00X,2055, 3499965
REGION,EGCR00X00X,2056, 3499965
REGION,EGCR00X00X,2057, 3499965
REGION,EGCR00X00X,2058, 3499965
REGION,EGCR00X00X,2059, 3499965
REGION,EGCR00X00X,2060, 3499965
REGION,EGCR00X00X,2061, 3499965
REGION,EGCR00X00X,2062, 3499965
REGION,EGCR00X00X,2063, 3499965
REGION,EGCR00X00X,2064, 3499965
REGION,EGCR00X00X,2065, 3499965
REGION,EGCR00X00X,2066, 3499965
REGION,EGCR00X00X,2067, 3499965
REGION,EGCR00X00X,2068, 3499965
REGION,EGCR00X00X,2069, 3499965
REGION,EGCR00X00X,2070, 3499965
REGION,EGCRUDPROX,2015, 1607.06815425
REGION,EGCRUDPROX,2016, 1607.06815425
REGION,EGCRUDPROX,2017, 1607.06815425
REGION,EGCRUDPROX,2018, 1607.06815425
REGION,EGCRUDPROX,2019, 1607.06815425
REGION,EGCRUDPROX,2020, 1707.56815425
REGION,EGCRUDPROX,2021, 1707.56815425
REGION,EGCRUDPROX,2022, 1707.56815425
REGION,EGCRUDPROX,2023, 1707.56815425
REGION,EGCRUDPROX,2024, 1707.56815425
REGION,EGCRUDPROX,2025, 1546.861338825
REGION,EGCRUDPROX,2026, 1386.1545234
REGION,EGCRUDPROX,2027, 1225.447707975
REGION,EGCRUDPROX,2028, 1064.74089255
REGION,EGCRUDPROX,2029, 904.034077125
REGION,EGCRUDPROX,2030, 743.3272617
REGION,EGCRUDPROX,2031, 582.620446275
REGION,EGCRUDPROX,2032, 421.913630849999
REGION,EGCRUDPROX,2033, 2.6120681542499904e+02
REGION,EGCRUDPROX,2034, 100.5
REGION,EGCRUDPROX,2035, 100.5
REGION,EGCRUDPROX,2036, 100.5
REGION,EGCRUDPROX,2037, 100.5
REGION,EGCRUDPROX,2038, 100.5
REGION,EGCRUDPROX,2039, 100.5
REGION,EGCRUDPROX,2040, 100.5
REGION,EGCRUDPROX,2041, 100.5
REGION,EGCRUDPROX,2042, 100.5
REGION,EGCRUDPROX,2043, 100.5
REGION,EGCRUDPROX,2044, 100.5
REGION,EGCRUDPROX,2045, 100.5
REGION,EGCRUDPROX,2046, 100.5
REGION,EGCRUDPROX,2047, 100.5
REGION,EGCRUDPROX,2048, 100.5
REGION,EGCRUDPROX,2049, 100.5
REGION,EGCRUDPROX,2050, 100.5
REGION,EGCRUDPROX,2051, 100.5
REGION,EGCRUDPROX,2052, 100.5
REGION,EGCRUDPROX,2053, 100.5
REGION,EGCRUDPROX,2054, 100.5
REGION,EGCRUDRE1X,2015, 3.3855028910663736e+05
REGION,EGCRUDRE1X,2016, 6.8429291290323366e+05
REGION,EGCRUDRE1X,2017, 1.0373941416505114e+06
REGION,EGCRUDRE1X,2018, 1.3978541126167413e+06
REGION,EGCRUDRE1X,2019, 1.7656729632073836e+06
REGION,EGCRUDRE1X,2020, 2140850.83096543
REGION,EGCRUDRE1X,2021, 2.5197336823221776e+06
REGION,EGCRUDRE1X,2022, 2.9023216550962003e+06
REGION,EGCRUDRE1X,2023, 3.2886148873659004e+06
REGION,EGCRUDRE1X,2024, 3.6786135172258015e+06
REGION,EGCRUDRE1X,2025, 4.0723176829071273e+06
REGION,EGCRUDRE1X,2026, 4.4697275227806568e+06
REGION,EGCRUDRE1X,2027, 4.8781732696990864e+06
REGION,EGCRUDRE1X,2028, 5.2976550623035543e+06
REGION,EGCRUDRE1X,2029, 5.7281730393643035e+06
REGION,EGCRUDRE1X,2030, 6.1697273397754990e+06
REGION,EGCRUDRE1X,2031, 6.6223181026619747e+06
REGION,EGCRUDRE1X,2032, 7.0822912957316050e+06
REGION,EGCRUDRE1X,2033, 7.5496470583260618e+06
REGION,EGCRUDRE1X,2034, 8.0243855299266726e+06
REGION,EGCRUDRE1X,2035, 8506506.85015399
REGION,EGCRUDRE1X,2036, 8.9960111587680355e+06
REGION,EGCRUDRE1X,2037, 8.9960111587680355e+06
REGION,EGCRUDRE1X,2038, 8.9960111587680355e+06
REGION,EGCRUDRE1X,2039, 8.9960111587680355e+06
REGION,EGCRUDRE1X,2040, 8.9960111587680355e+06
REGION,EGCRUDRE1X,2041, 8.9960111587680355e+06
REGION,EGCRUDRE1X,2042, 8.9960111587680355e+06
REGION,EGCRUDRE1X,2043, 8.9960111587680355e+06
REGION,EGCRUDRE1X,2044, 8.9960111587680355e+06
REGION,EGCRUDRE1X,2045, 8.9960111587680355e+06
REGION,EGCRUDRE1X,2046, 9.4855154673820827e+06
REGION,EGCRUDRE1X,2047, 9.5104946913859546e+06
REGION,EGCRUDRE1X,2048, 9999999
REGION,EGCRUDRE1X,2049, 9999999
REGION,EGCRUDRE1X,2050, 9.8562373151825517e+06
REGION,EGCRUDRE1X,2051, 9999999
REGION,EGCRUDRE1X,2052, 9710871.25764291
REGION,EGCRUDRE1X,2053, 9.8399155952907261e+06
REGION,EGCRUDRE1X,2054, 9.4720967447000835e+06
REGION,EGCRUDRE1X,2055, 9.5864231855560821e+06
REGION,EGCRUDRE1X,2056, 9.2075403341993354e+06
REGION,EGCRUDRE1X,2057, 9314456.67003936
REGION,EGCRUDRE1X,2058, 9.4176677463837042e+06
REGION,EGCRUDRE1X,2059, 9517173.42513785
REGION,EGCRUDRE1X,2060, 9.6129735680705681e+06
REGION,EGCRUDRE1X,2061, 9.7050680368110836e+06
REGION,EGCRUDRE1X,2062, 9.7861265985067021e+06
REGION,EGCRUDRE1X,2063, 9856149.11451628
REGION,EGCRUDRE1X,2064, 9.9151354460695758e+06
REGION,EGCRUDRE1X,2065, 9.9630854542724267e+06
REGION,EGCRUDRE1X,2066, 9.9999989999999963e+06
REGION,EGCRUDRE1X,2067, 9.5400258069303669e+06
REGION,EGCRUDRE1X,2068, 9.5621743529499546e+06
REGION,EGCRUDRE1X,2069, 9576940.18996339
REGION,EGCRUDRE1X,2070, 9.0948188697360717e+06
REGION,EGCRUDRE2X,2015, 2.3897667466350834e+05
REGION,EGCRUDRE2X,2016, 4.8303029146110534e+05
REGION,EGCRUDRE2X,2017, 7.3227821763565391e+05
REGION,EGCRUDRE2X,2018, 986720.550082404
REGION,EGCRUDRE2X,2019, 1.2463573857934452e+06
REGION,EGCRUDRE2X,2020, 1.5111888218579481e+06
REGION,EGCRUDRE2X,2021, 1.7786355404627107e+06
REGION,EGCRUDRE2X,2022, 2.0486976388914322e+06
REGION,EGCRUDRE2X,2023, 2321375.21461122
REGION,EGCRUDRE2X,2024, 2.5966683651005616e+06
REGION,EGCRUDRE2X,2025, 2.8745771879344382e+06
REGION,EGCRUDRE2X,2026, 3.1551017807863411e+06
REGION,EGCRUDRE2X,2027, 3.4434164256699379e+06
REGION,EGCRUDRE2X,2028, 3.7395212204495617e+06
REGION,EGCRUDRE2X,2029, 4.0434162630806784e+06
REGION,EGCRUDRE2X,2030, 4.3551016516062291e+06
REGION,EGCRUDRE2X,2031, 4.6745774842319749e+06
REGION,EGCRUDRE2X,2032, 4.9992644440458314e+06
REGION,EGCRUDRE2X,2033, 5.3291626294066245e+06
REGION,EGCRUDRE2X,2034, 5.6642721387717612e+06
REGION,EGCRUDRE2X,2035, 6.0045930706969257e+06
REGION,EGCRUDRE2X,2036, 6.3501255238362513e+06
REGION,EGCRUDRE2X,2037, 6.3501255238362513e+06
REGION,EGCRUDRE2X,2038, 6.3501255238362513e+06
REGION,EGCRUDRE2X,2039, 6.3501255238362513e+06
REGION,EGCRUDRE2X,2040, 6.3501255238362513e+06
REGION,EGCRUDRE2X,2041, 6.3501255238362513e+06
REGION,EGCRUDRE2X,2042, 6.3501255238362513e+06
REGION,EGCRUDRE2X,2043, 6.3501255238362513e+06
REGION,EGCRUDRE2X,2044, 6.3501255238362513e+06
REGION,EGCRUDRE2X,2045, 6.3501255238362513e+06
REGION,EGCRUDRE2X,2046, 6.3501255238362513e+06
REGION,EGCRUDRE2X,2047, 6.3501255238362513e+06
REGION,EGCRUDRE2X,2048, 6.3501255238362513e+06
REGION,EGCRUDRE2X,2049, 6.3501255238362513e+06
REGION,EGCRUDRE2X,2050, 6.1111488491727430e+06
REGION,EGCRUDRE2X,2051, 5.8670952323751459e+06
REGION,EGCRUDRE2X,2052, 5.6178473062005974e+06
REGION,EGCRUDRE2X,2053, 5.3634049737538472e+06
REGION,EGCRUDRE2X,2054, 5.1037681380428057e+06
REGION,EGCRUDRE2X,2055, 4.8389367019783035e+06
REGION,EGCRUDRE2X,2056, 4571489.98337354
REGION,EGCRUDRE2X,2057, 4.3014278849448189e+06
REGION,EGCRUDRE2X,2058, 4.0287503092250312e+06
REGION,EGCRUDRE2X,2059, 3.7534571587356897e+06
REGION,EGCRUDRE2X,2060, 3.4755483359018127e+06
REGION,EGCRUDRE2X,2061, 3.1950237430499103e+06
REGION,EGCRUDRE2X,2062, 2.9067090981663130e+06
REGION,EGCRUDRE2X,2063, 2.6106043033866896e+06
REGION,EGCRUDRE2X,2064, 2.3067092607555734e+06
REGION,EGCRUDRE2X,2065, 1.9950238722300227e+06
REGION,EGCRUDRE2X,2066, 1.6755480396042764e+06
REGION,EGCRUDRE2X,2067, 1.3508610797904201e+06
REGION,EGCRUDRE2X,2068, 1.0209628944296276e+06
REGION,EGCRUDRE2X,2069, 6.8585338506449061e+05
REGION,EGCRUDRE2X,2070, 345532.453139326
REGION,EGNG00ILGX,2042, 1.3385930513893038e+03
REGION,EGNG00ILGX,2043, 2.0367297892051990e+03
REGION,EGNG00ILGX,2044, 2.0968470137804470e+03
REGION,EGNG00ILGX,2045, 2.1566320296986355e+03
REGION,EGNG00ILGX,2046, 2.2400058715494893e+03
REGION,EGNG00ILGX,2047, 2.3305334081630358e+03
REGION,EGNG00ILGX,2048, 2.3655555736943365e+03
REGION,EGNG00ILGX,2049, 2.4351427441752185e+03
REGION,EGNG00ILGX,2050, 2.5004539832599312e+03
REGION,EGNG00ILGX,2051, 2.5757969687254658e+03
REGION,EGNG00ILGX,2052, 2.6546229235378842e+03
REGION,EGNG00ILGX,2053, 2.7370350193080249e+03
REGION,EGNG00ILGX,2054, 2.8231397305075420e+03
REGION,EGNG00ILGX,2055, 3002.03407770192
REGION,EGNG00ILGX,2056, 3.1925319831690822e+03
REGION,EGNG00ILGX,2057, 3.2537018777816088e+03
REGION,EGNG00ILGX,2058, 3.3191446633379746e+03
REGION,EGNG00ILGX,2059, 3.3889844100500072e+03
REGION,EGNG00ILGX,2060, 3.4645444395040213e+03
REGION,EGNG00ILGX,2061, 3.5791043265015096e+03
REGION,EGNG00ILGX,2062, 3.6983706516940861e+03
REGION,EGNG00ILGX,2063, 3.8230383272181125e+03
REGION,EGNG00ILGX,2064, 3.9142058800710934e+03
REGION,EGNG00ILGX,2065, 4.0040022361404531e+03
REGION,EGNG00ILGX,2066, 4.0884962598796983e+03
REGION,EGNG00ILGX,2067, 4.1785978837743887e+03
REGION,EGNG00ILGX,2068, 4.2740536577556322e+03
REGION,EGNG00ILGX,2069, 4.4144729765314914e+03
REGION,EGNG00ILGX,2070, 4.5077821985793362e+03
REGION,EGNG00ELGX,2015, 853.416928312
REGION,EGNG00ELGX,2016, 853.416928312
REGION,EGNG00ELGX,2017, 1150.031348518
REGION,EGNG00ELGX,2018, 1150.031348518
REGION,EGNG00ELGX,2019, 1150.031348518
REGION,EGNG00ELGX,2020, 1150.031348518
REGION,EGNG00ELGX,2021, 1150.031348518
REGION,EGNG00ELGX,2022, 1150.031348518
REGION,EGNG00ELGX,2023, 1150.031348518
REGION,EGNG00ELGX,2024, 1150.031348518
REGION,EGNG00ELGX,2025, 1150.031348518
REGION,EGNG00ELGX,2026, 1150.031348518
REGION,EGNG00ELGX,2027, 1150.031348518
REGION,EGNG00ELGX,2028, 1150.031348518
REGION,EGNG00ELGX,2029, 1150.031348518
REGION,EGNG00ELGX,2030, 8.3649470033739919e+02
REGION,EGNG00ELGX,2031, 8.3649470033739919e+02
REGION,EGNG00ELGX,2032, 8.3649470033739919e+02
REGION,EGNG00ELGX,2033, 8.3649470033739919e+02
REGION,EGNG00ELGX,2034, 8.3649470033739919e+02
REGION,EGNG00ELGX,2035, 8.3649470033739919e+02
REGION,EGNG00ELGX,2036, 8.3649470033739919e+02
REGION,EGNG00ELGX,2037, 8.3649470033739919e+02
REGION,EGNG00ELGX,2038, 8.3649470033739919e+02
REGION,EGNG00ELGX,2039, 8.3649470033739919e+02
REGION,EGNG00ELGX,2040, 6.1793670650139916e+02
REGION,EGNG00ELGX,2041, 6.1793670650139916e+02
REGION,EGNG00ELGX,2042, 3.2132228629539918e+02
REGION,EGNG00ELGX,2043, 3.2132228629539918e+02
REGION,EGNG00ELGX,2044, 3.2132228629539918e+02
REGION,EGNG00ELGX,2045, 3.2132228629539918e+02
REGION,EGNG00ELGX,2046, 3.2132228629539918e+02
REGION,EGNG00ELGX,2047, 3.2132228629539918e+02
REGION,EGNG00ELGX,2048, 3.2132228629539918e+02
REGION,EGNG00ELGX,2049, 3.2132228629539918e+02
REGION,EGNG00ELGX,2050, 3.2132228629539918e+02
REGION,EGNG00ELGX,2051, 3.2132228629539918e+02
REGION,EGNG00ELGX,2052, 3.2132228629539918e+02
REGION,EGNG00ELGX,2053, 3.2132228629539918e+02
REGION,EGNG00ELGX,2054, 3.2132228629539918e+02
REGION,EGNG00X00X,2015, 99999
REGION,EGNG00X00X,2016, 199998
REGION,EGNG00X00X,2017, 299997
REGION,EGNG00X00X,2018, 399996
REGION,EGNG00X00X,2019, 499995
REGION,EGNG00X00X,2020, 599994
REGION,EGNG00X00X,2021, 699993
REGION,EGNG00X00X,2022, 799992
REGION,EGNG00X00X,2023, 899991
REGION,EGNG00X00X,2024, 999990
REGION,EGNG00X00X,2025, 1099989
REGION,EGNG00X00X,2026, 1199988
REGION,EGNG00X00X,2027, 1299987
REGION,EGNG00X00X,2028, 1399986
REGION,EGNG00X00X,2029, 1499985
REGION,EGNG00X00X,2030, 1599984
REGION,EGNG00X00X,2031, 1699983
REGION,EGNG00X00X,2032, 1799982
REGION,EGNG00X00X,2033, 1899981
REGION,EGNG00X00X,2034, 1999980
REGION,EGNG00X00X,2035, 2099979
REGION,EGNG00X00X,2036, 2199978
REGION,EGNG00X00X,2037, 2299977
REGION,EGNG00X00X,2038, 2399976
REGION,EGNG00X00X,2039, 2499975
REGION,EGNG00X00X,2040, 2599974
REGION,EGNG00X00X,2041, 2699973
REGION,EGNG00X00X,2042, 2799972
REGION,EGNG00X00X,2043, 2899971
REGION,EGNG00X00X,2044, 2999970
REGION,EGNG00X00X,2045, 3099969
REGION,EGNG00X00X,2046, 3199968
REGION,EGNG00X00X,2047, 3299967
REGION,EGNG00X00X,2048, 3399966
REGION,EGNG00X00X,2049, 3499965
REGION,EGNG00X00X,2050, 3499965
REGION,EGNG00X00X,2051, 3499965
REGION,EGNG00X00X,2052, 3499965
REGION,EGNG00X00X,2053, 3499965
REGION,EGNG00X00X,2054, 3499965
REGION,EGNG00X00X,2055, 3499965
REGION,EGNG00X00X,2056, 3499965
REGION,EGNG00X00X,2057, 3499965
REGION,EGNG00X00X,2058, 3499965
REGION,EGNG00X00X,2059, 3499965
REGION,EGNG00X00X,2060, 3499965
REGION,EGNG00X00X,2061, 3499965
REGION,EGNG00X00X,2062, 3499965
REGION,EGNG00X00X,2063, 3499965
REGION,EGNG00X00X,2064, 3499965
REGION,EGNG00X00X,2065, 3499965
REGION,EGNG00X00X,2066, 3499965
REGION,EGNG00X00X,2067, 3499965
REGION,EGNG00X00X,2068, 3499965
REGION,EGNG00X00X,2069, 3499965
REGION,EGNG00X00X,2070, 3499965
REGION,EGSOLAR00X,2015, 99999
REGION,EGSOLAR00X,2016, 199998
REGION,EGSOLAR00X,2017, 299997
REGION,EGSOLAR00X,2018, 399996
REGION,EGSOLAR00X,2019, 499995
REGION,EGSOLAR00X,2020, 599994
REGION,EGSOLAR00X,2021, 699993
REGION,EGSOLAR00X,2022, 799992
REGION,EGSOLAR00X,2023, 899991
REGION,EGSOLAR00X,2024, 999990
REGION,EGSOLAR00X,2025, 1099989
REGION,EGSOLAR00X,2026, 1199988
REGION,EGSOLAR00X,2027, 1299987
REGION,EGSOLAR00X,2028, 1399986
REGION,EGSOLAR00X,2029, 1499985
REGION,EGSOLAR00X,2030, 1599984
REGION,EGSOLAR00X,2031, 1699983
REGION,EGSOLAR00X,2032, 1799982
REGION,EGSOLAR00X,2033, 1899981
REGION,EGSOLAR00X,2034, 1999980
REGION,EGSOLAR00X,2035, 2099979
REGION,EGSOLAR00X,2036, 2199978
REGION,EGSOLAR00X,2037, 2299977
REGION,EGSOLAR00X,2038, 2399976
REGION,EGSOLAR00X,2039, 2499975
REGION,EGSOLAR00X,2040, 2599974
REGION,EGSOLAR00X,2041, 2699973
REGION,EGSOLAR00X,2042, 2799972
REGION,EGSOLAR00X,2043, 2899971
REGION,EGSOLAR00X,2044, 2999970
REGION,EGSOLAR00X,2045, 3099969
REGION,EGSOLAR00X,2046, 3199968
REGION,EGSOLAR00X,2047, 3299967
REGION,EGSOLAR00X,2048, 3399966
REGION,EGSOLAR00X,2049, 3499965
REGION,EGSOLAR00X,2050, 3599964
REGION,EGSOLAR00X,2051, 3699963
REGION,EGSOLAR00X,2052, 3799962
REGION,EGSOLAR00X,2053, 3899961
REGION,EGSOLAR00X,2054, 3999960
REGION,EGSOLAR00X,2055, 4099959
REGION,EGSOLAR00X,2056, 4199958
REGION,EGSOLAR00X,2057, 4299957
REGION,EGSOLAR00X,2058, 4399956
REGION,EGSOLAR00X,2059, 4499955
REGION,EGSOLAR00X,2060, 4599954
REGION,EGSOLAR00X,2061, 4699953
REGION,EGSOLAR00X,2062, 4799952
REGION,EGSOLAR00X,2063, 4899951
REGION,EGSOLAR00X,2064, 4999950
REGION,EGSOLAR00X,2065, 5099949
REGION,EGSOLAR00X,2066, 5199948
REGION,EGSOLAR00X,2067, 5299947
REGION,EGSOLAR00X,2068, 5399946
REGION,EGSOLAR00X,2069, 5499945
REGION,EGSOLAR00X,2070, 5599944
REGION,EGWIND000X,2015, 99999
REGION,EGWIND000X,2016, 199998
REGION,EGWIND000X,2017, 299997
REGION,EGWIND000X,2018, 399996
REGION,EGWIND000X,2019, 499995
REGION,EGWIND000X,2020, 599994
REGION,EGWIND000X,2021, 699993
REGION,EGWIND000X,2022, 799992
REGION,EGWIND000X,2023, 899991
REGION,EGWIND000X,2024, 999990
REGION,EGWIND000X,2025, 1099989
REGION,EGWIND000X,2026, 1199988
REGION,EGWIND000X,2027, 1299987
REGION,EGWIND000X,2028, 1399986
REGION,EGWIND000X,2029, 1499985
REGION,EGWIND000X,2030, 1599984
REGION,EGWIND000X,2031, 1699983
REGION,EGWIND000X,2032, 1799982
REGION,EGWIND000X,2033, 1899981
REGION,EGWIND000X,2034, 1999980
REGION,EGWIND000X,2035, 2099979
REGION,EGWIND000X,2036, 2199978
REGION,EGWIND000X,2037, 2299977
REGION,EGWIND000X,2038, 2399976
REGION,EGWIND000X,2039, 2499975
REGION,EGWIND000X,2040, 2599974
REGION,EGWIND000X,2041, 2699973
REGION,EGWIND000X,2042, 2799972
REGION,EGWIND000X,2043, 2899971
REGION,EGWIND000X,2044, 2999970
REGION,EGWIND000X,2045, 3099969
REGION,EGWIND000X,2046, 3199968
REGION,EGWIND000X,2047, 3299967
REGION,EGWIND000X,2048, 3399966
REGION,EGWIND000X,2049, 3499965
REGION,EGWIND000X,2050, 3599964
REGION,EGWIND000X,2051, 3699963
REGION,EGWIND000X,2052, 3799962
REGION,EGWIND000X,2053, 3899961
REGION,EGWIND000X,2054, 3999960
REGION,EGWIND000X,2055, 4099959
REGION,EGWIND000X,2056, 4199958
REGION,EGWIND000X,2057, 4299957
REGION,EGWIND000X,2058, 4399956
REGION,EGWIND000X,2059, 4499955
REGION,EGWIND000X,2060, 4599954
REGION,EGWIND000X,2061, 4699953
REGION,EGWIND000X,2062, 4799952
REGION,EGWIND000X,2063, 4899951
REGION,EGWIND000X,2064, 4999950
REGION,EGWIND000X,2065, 5099949
REGION,EGWIND000X,2066, 5199948
REGION,EGWIND000X,2067, 5299947
REGION,EGWIND000X,2068, 5399946
REGION,EGWIND000X,2069, 5499945
REGION,EGWIND000X,2070, 5599944
REGION,EGUR00I00X,2015, 99999
REGION,EGUR00I00X,2016, 199998
REGION,EGUR00I00X,2017, 299997
REGION,EGUR00I00X,2018, 399996
REGION,EGUR00I00X,2019, 499995
REGION,EGUR00I00X,2020, 599994
REGION,EGUR00I00X,2021, 699993
REGION,EGUR00I00X,2022, 799992
REGION,EGUR00I00X,2023, 899991
REGION,EGUR00I00X,2024, 999990
REGION,EGUR00I00X,2025, 1099989
REGION,EGUR00I00X,2026, 1199988
REGION,EGUR00I00X,2027, 1299987
REGION,EGUR00I00X,2028, 1399986
REGION,EGUR00I00X,2029, 1499985
REGION,EGUR00I00X,2030, 1599984
REGION,EGUR00I00X,2031, 1699983
REGION,EGUR00I00X,2032, 1799982
REGION,EGUR00I00X,2033, 1899981
REGION,EGUR00I00X,2034, 1999980
REGION,EGUR00I00X,2035, 2099979
REGION,EGUR00I00X,2036, 2199978
REGION,EGUR00I00X,2037, 2299977
REGION,EGUR00I00X,2038, 2399976
REGION,EGUR00I00X,2039, 2499975
REGION,EGUR00I00X,2040, 2599974
REGION,EGUR00I00X,2041, 2699973
REGION,EGUR00I00X,2042, 2799972
REGION,EGUR00I00X,2043, 2899971
REGION,EGUR00I00X,2044, 2999970
REGION,EGUR00I00X,2045, 3099969
REGION,EGUR00I00X,2046, 3199968
REGION,EGUR00I00X,2047, 3299967
REGION,EGUR00I00X,2048, 3399966
REGION,EGUR00I00X,2049, 3499965
REGION,EGUR00I00X,2050, 3599964
REGION,EGUR00I00X,2051, 3699963
REGION,EGUR00I00X,2052, 3799962
REGION,EGUR00I00X,2053, 3899961
REGION,EGUR00I00X,2054, 3999960
REGION,EGUR00I00X,2055, 4099959
REGION,EGUR00I00X,2056, 4199958
REGION,EGUR00I00X,2057, 4299957
REGION,EGUR00I00X,2058, 4399956
REGION,EGUR00I00X,2059, 4499955
REGION,EGUR00I00X,2060, 4599954
REGION,EGUR00I00X,2061, 4699953
REGION,EGUR00I00X,2062, 4799952
REGION,EGUR00I00X,2063, 4899951
REGION,EGUR00I00X,2064, 4999950
REGION,EGUR00I00X,2065, 5099949
REGION,EGUR00I00X,2066, 5199948
REGION,EGUR00I00X,2067, 5299947
REGION,EGUR00I00X,2068, 5399946
REGION,EGUR00I00X,2069, 5499945
REGION,EGUR00I00X,2070, 5599944
REGION,EGETHANOLX,2015, 99999
REGION,EGETHANOLX,2016, 199998
REGION,EGETHANOLX,2017, 299997
REGION,EGETHANOLX,2018, 399996
REGION,EGETHANOLX,2019, 499995
REGION,EGETHANOLX,2020, 599994
REGION,EGETHANOLX,2021, 699993
REGION,EGETHANOLX,2022, 799992
REGION,EGETHANOLX,2023, 899991
REGION,EGETHANOLX,2024, 999990
REGION,EGETHANOLX,2025, 1099989
REGION,EGETHANOLX,2026, 1199988
REGION,EGETHANOLX,2027, 1299987
REGION,EGETHANOLX,2028, 1399986
REGION,EGETHANOLX,2029, 1499985
REGION,EGETHANOLX,2030, 1599984
REGION,EGETHANOLX,2031, 1699983
REGION,EGETHANOLX,2032, 1799982
REGION,EGETHANOLX,2033, 1899981
REGION,EGETHANOLX,2034, 1999980
REGION,EGETHANOLX,2035, 2099979
REGION,EGETHANOLX,2036, 2199978
REGION,EGETHANOLX,2037, 2299977
REGION,EGETHANOLX,2038, 2399976
REGION,EGETHANOLX,2039, 2499975
REGION,EGETHANOLX,2040, 2599974
REGION,EGETHANOLX,2041, 2699973
REGION,EGETHANOLX,2042, 2799972
REGION,EGETHANOLX,2043, 2899971
REGION,EGETHANOLX,2044, 2999970
REGION,EGETHANOLX,2045, 3099969
REGION,EGETHANOLX,2046, 3199968
REGION,EGETHANOLX,2047, 3299967
REGION,EGETHANOLX,2048, 3399966
REGION,EGETHANOLX,2049, 3499965
REGION,EGETHANOLX,2050, 3599964
REGION,EGETHANOLX,2051, 3699963
REGION,EGETHANOLX,2052, 3799962
REGION,EGETHANOLX,2053, 3899961
REGION,EGETHANOLX,2054, 3999960
REGION,EGETHANOLX,2055, 4099959
REGION,EGETHANOLX,2056, 4199958
REGION,EGETHANOLX,2057, 4299957
REGION,EGETHANOLX,2058, 4399956
REGION,EGETHANOLX,2059, 4499955
REGION,EGETHANOLX,2060, 4599954
REGION,EGETHANOLX,2061, 4699953
